year,state_po,district,candidate,party,voteshare
2008,PA,2,Fattah,democrat,88.929645
2008,PA,2,Lang,republican,11.070355
2008,PA,3,Dahlkemper,democrat,51.245668
2008,PA,3,English,republican,48.754332
2008,PA,4,Hart,republican,44.142035
2008,PA,4,Altmire,democrat,55.857965
2008,PA,5,Thompson,republican,56.719929
2008,PA,5,Fryman,libertarian,2.244900
2008,PA,5,McCracken,democrat,41.035171
2008,PA,6,Gerlach,republican,52.101053
2008,PA,6,Roggio,democrat,47.898947
2008,PA,7,Sestak,democrat,59.592640
2008,PA,7,Williams,republican,40.407360
2008,PA,8,Murphy,democrat,56.774888
2008,PA,8,Lingenfelter,independent,1.590462
2008,PA,8,Manion,republican,41.634650
2008,PA,9,Shuster,republican,63.923986
2008,PA,9,Barr,democrat,36.076014
2008,PA,10,Carney,democrat,56.331650
2008,PA,10,Hackett,republican,43.668350
2008,PA,11,Kanjorski,democrat,51.627341
2008,PA,11,Barletta,republican,48.372659
2008,PA,12,Murtha,democrat,57.852065
2008,PA,12,Russell,republican,42.147935
2008,PA,13,McDermott,constitution,2.671022
2008,PA,13,Schwartz,democrat,62.794206
2008,PA,13,Kats,republican,34.534772
2008,PA,14,Doyle,democrat,91.257814
2008,PA,14,North,green,8.742186
2008,PA,15,Bennett,democrat,41.429014
2008,PA,15,Dent,republican,58.570986
2008,PA,16,Pitts,republican,55.815013
2008,PA,16,Frank,constitution,0.942762
2008,PA,16,Murphy,independent,3.856249
2008,PA,16,Slater,democrat,39.385976
2008,PA,17,Holden,democrat,63.679414
2008,PA,17,Gilhooley,republican,36.320586
2008,PA,18,ODonnell,democrat,35.933155
2008,PA,18,Murphy,republican,64.066845
2008,PA,19,Avillo,democrat,33.354040
2008,PA,19,Platts,republican,66.645960
2008,RI,1,Capalbo,independent,7.136447
2008,RI,1,Scott,republican,24.251070
2008,RI,1,Kennedy,democrat,68.612484
2008,RI,2,Langevin,democrat,70.142440
2008,RI,2,Zaccaria,republican,29.857560
2008,SC,1,Ketner,democrat,47.975761
2008,SC,1,Brown,republican,52.024239
2008,SC,2,Wilson,republican,53.781358
2008,SC,2,Miller,democrat,46.181504
2008,SC,3,Barrett,republican,64.694311
2008,SC,3,Dyer,democrat,35.230189
2008,SC,4,Inglis,republican,60.459643
2008,SC,4,Walters,green,2.388834
2008,SC,4,Corden,democrat,36.911263
2008,SC,5,Waggoner,constitution,1.336337
2008,SC,5,Spratt,democrat,61.637037
2008,SC,5,Spencer,republican,36.985814
2008,SC,6,Harrelson,republican,32.488470
2008,SC,6,Clyburn,democrat,67.479961
2008,SD,0,Lien,republican,32.444256
2008,SD,0,Sandlin,democrat,67.555744
2008,TN,1,Owens,independent,0.845205
2008,TN,1,Goodman,independent,1.701503
2008,TN,1,Russell,democrat,24.543372
2008,TN,1,Reeves,independent,1.085412
2008,TN,1,Roe,republican,71.824508
2008,TN,2,Duncan,republican,78.112801
2008,TN,2,Scott,democrat,21.887199
2008,TN,3,Howard-hill,independent,1.818311
2008,TN,3,Wamp,republican,69.373380
2008,TN,3,Vandagriff,democrat,27.401818
2008,TN,3,Choate,independent,1.406454
2008,TN,4,Ragsdale,independent,1.486359
2008,TN,4,Lankford,republican,37.808290
2008,TN,4,Gray,independent,1.949120
2008,TN,4,Davis,democrat,58.756230
2008,TN,5,Miglietta,independent,1.159660
2008,TN,5,Jackson,independent,1.982598
2008,TN,5,Cooper,democrat,65.844817
2008,TN,5,Donovan,republican,31.012475
2008,TN,6,Gordon,democrat,74.422667
2008,TN,6,Baker,independent,25.577333
2008,TN,7,Morris,democrat,31.415263
2008,TN,7,Blackburn,republican,68.584737
2008,TN,8,Tanner,democrat,100.000000
2008,TN,9,Clark,independent,4.440035
2008,TN,9,Wright,independent,2.843355
2008,TN,9,Ford,independent,4.862517
2008,TN,9,Cohen,democrat,87.854094
2008,TX,1,Gohmert,republican,87.576103
2008,TX,1,Owen,independent,12.423897
2008,TX,2,Wolfe,libertarian,11.077425
2008,TX,2,Poe,republican,88.922575
2008,TX,3,Johnson,republican,59.745331
2008,TX,3,Daley,democrat,38.033403
2008,TX,3,Claytor,libertarian,2.221266
2008,TX,4,Melancon,democrat,29.283045
2008,TX,4,Annett,libertarian,1.918908
2008,TX,4,Hall,republican,68.798048
2008,TX,5,Hensarling,republican,83.594973
2008,TX,5,Ashby,libertarian,16.405027
2008,TX,6,Barton,republican,62.016808
2008,TX,6,Otto,democrat,35.611336
2008,TX,6,Koch,libertarian,2.371856
2008,TX,7,Abney,republican,55.900995
2008,TX,7,Parks,libertarian,1.738195
2008,TX,7,Skelly,democrat,42.360810
2008,TX,8,Hargett,democrat,24.788142
2008,TX,8,Stevens,libertarian,2.650192
2008,TX,8,Brady,republican,72.561666
2008,TX,9,Walters,libertarian,6.353009
2008,TX,9,Green,democrat,93.646991
2008,TX,10,Finkel,libertarian,2.963526
2008,TX,10,McCaul,republican,53.888370
2008,TX,10,Doherty,democrat,43.148104
2008,TX,11,Conaway,republican,88.330787
2008,TX,11,Strohm,libertarian,11.669213
2008,TX,12,Shambaugh,libertarian,1.801648
2008,TX,12,Smith,democrat,30.604196
2008,TX,12,Granger,republican,67.594157
2008,TX,13,Thornberry,republican,77.646937
2008,TX,13,Waun,democrat,22.353063
2008,TX,14,Paul,republican,100.000000
2008,TX,15,Raether,libertarian,2.337699
2008,TX,15,Zamora,republican,31.948958
2008,TX,15,Hinojosa,democrat,65.713343
2008,TX,16,Baker,libertarian,7.560341
2008,TX,16,Mendoza,independent,10.299705
2008,TX,16,Reyes,democrat,82.139955
2008,TX,17,Edwards,democrat,52.984387
2008,TX,17,Osborne,libertarian,1.515223
2008,TX,17,Curnock,republican,45.500390
2008,TX,18,Taylor,libertarian,2.334051
2008,TX,18,Jackson-lee,democrat,77.324946
2008,TX,18,Faulk,republican,20.341003
2008,TX,19,Neugebauer,republican,72.438965
2008,TX,19,Fullingim,democrat,24.947229
2008,TX,19,Peterson,libertarian,2.613806
2008,TX,20,Idrogo,libertarian,2.921126
2008,TX,20,Litoff,republican,25.181441
2008,TX,20,Gonzalez,democrat,71.897433
2008,TX,21,Smith,republican,79.997043
2008,TX,21,Stohm,libertarian,20.002957
2008,TX,22,Wieder,libertarian,2.213304
2008,TX,22,Olson,republican,52.426738
2008,TX,22,Lampson,democrat,45.359957
2008,TX,23,Rodriguez,democrat,55.761633
2008,TX,23,Larson,republican,41.917495
2008,TX,23,Connolly,libertarian,2.320872
2008,TX,24,Love,democrat,41.068781
2008,TX,24,Casey,libertarian,2.947189
2008,TX,24,Marchant,republican,55.984029
2008,TX,25,Stutsman,libertarian,3.724047
2008,TX,25,Morovich,republican,30.447723
2008,TX,25,Doggett,democrat,65.828230
2008,TX,26,Burgess,republican,60.171221
2008,TX,26,Weiss,libertarian,3.399758
2008,TX,26,Leach,democrat,36.429021
2008,TX,27,Ortiz,democrat,57.951600
2008,TX,27,Powell,libertarian,3.663423
2008,TX,27,Vaden,republican,38.384977
2008,TX,28,Cuellar,democrat,68.707021
2008,TX,28,Fish,republican,29.222210
2008,TX,28,Leone,libertarian,2.070769
2008,TX,29,Story,republican,23.888983
2008,TX,29,Grace,libertarian,1.464502
2008,TX,29,Green,democrat,74.646516
2008,TX,30,Woods,libertarian,1.650194
2008,TX,30,Wood,republican,15.865102
2008,TX,30,Johnson,democrat,82.484704
2008,TX,31,Ruiz,democrat,36.579999
2008,TX,31,Cooper,libertarian,3.152034
2008,TX,31,Carter,republican,60.267967
2008,TX,32,Sessions,republican,57.251243
2008,TX,32,Bischoff,libertarian,2.176653
2008,TX,32,Roberson,democrat,40.572104
2008,UT,1,Bishop,republican,64.854916
2008,UT,1,Pearson,constitution,2.437674
2008,UT,1,Bowen,democrat,30.473068
2008,UT,1,Buchman,libertarian,2.234342
2008,UT,2,Dew,republican,34.474413
2008,UT,2,Matheson,democrat,63.350606
2008,UT,2,Arndt,libertarian,1.313716
2008,UT,2,Emery,constitution,0.861265
2008,UT,3,Spencer,democrat,28.282977
2008,UT,3,Noorlander,constitution,6.106592
2008,UT,3,Chaffetz,republican,65.610431
2008,VT,0,Bethel,independent,4.854211
2008,VT,0,Ericson,independent,2.652580
2008,VT,0,Trudell,energy independence,3.628363
2008,VT,0,Welch,democrat,83.247415
2008,VT,0,Newton,liberty union,1.779971
2008,VT,0,Hermann,progressive,3.045772
2008,VA,1,Larson,libertarian,1.464387
2008,VA,1,Day,democrat,41.840595
2008,VA,1,Wittman,republican,56.695018
2008,VA,2,Nye,democrat,52.401639
2008,VA,2,Drake,republican,47.462423
2008,VA,3,Scott,democrat,97.016839
2008,VA,4,Forbes,republican,59.510464
2008,VA,4,Miller,democrat,40.368467
2008,VA,5,Goode,republican,49.885293
2008,VA,5,Perriello,democrat,50.085784
2008,VA,6,Goodlatte,republican,61.573280
2008,VA,6,Rasoul,democrat,36.610092
2008,VA,6,Allen,independent,1.732759
2008,VA,7,Cantor,republican,62.720331
2008,VA,7,Hartke,democrat,37.096233
2008,VA,8,Ellmore,republican,29.771727
2008,VA,8,Moran,democrat,68.141425
2008,VA,8,Fisher,independent green,2.080762
2008,VA,9,Boucher,democrat,100.000000
2008,VA,10,Nigam,independent,2.231669
2008,VA,10,Feder,democrat,38.885195
2008,VA,10,Wolf,republican,58.801518
2008,VA,11,Connolly,democrat,54.819632
2008,VA,11,Oddo,independent green,2.022582
2008,VA,11,Fimian,republican,43.049200
2008,WA,1,Inslee,democrat,67.758391
2008,WA,1,Ishmael,republican,32.241609
2008,WA,2,Larsen,democrat,62.392135
2008,WA,2,Bart,republican,37.607865
2008,WA,3,Delavar,republican,35.987463
2008,WA,3,Baird,democrat,64.012537
2008,WA,4,Fearing,democrat,36.912054
2008,WA,4,Hastings,republican,63.087946
2008,WA,5,McMorris,republican,65.280657
2008,WA,5,Mays,democrat,34.719343
2008,WA,6,Dicks,democrat,66.864564
2008,WA,6,Cloud,republican,33.135436
2008,WA,7,Beren,republican,16.347055
2008,WA,7,McDermott,democrat,83.652945
2008,WA,8,Reichert,republican,52.784314
2008,WA,8,Burner,democrat,47.215686
2008,WA,9,Smith,democrat,65.445940
2008,WA,9,Postma,republican,34.554060
2008,WV,1,Mollohan,democrat,99.930801
2008,WV,2,Capito,republican,57.068819
2008,WV,2,Barth,democrat,42.924983
2008,WV,3,Gearheart,republican,33.080736
2008,WV,3,Rahall,democrat,66.919264
2008,WI,1,Kexel,libertarian,1.275522
2008,WI,1,Ryan,republican,63.972451
2008,WI,1,Krupp,democrat,34.689995
2008,WI,2,Theron,republican,30.595589
2008,WI,2,Baldwin,democrat,69.404411
2008,WI,3,Barrett,libertarian,2.312158
2008,WI,3,Stark,republican,34.463397
2008,WI,3,Kind,democrat,63.189675
2008,WI,4,Moore,democrat,87.626436
2008,WI,4,Laforest,independent,11.520228
2008,WI,5,Raymond,independent,20.208066
2008,WI,5,Sensenbrenner,republican,79.791934
2008,WI,6,Petri,republican,63.763597
2008,WI,6,Kittelson,democrat,36.236403
2008,WI,7,Mielke,republican,39.143372
2008,WI,7,Obey,democrat,60.790025
2008,WI,8,Kagen,democrat,54.052802
2008,WI,8,Gard,republican,45.947198
2008,WY,0,Trauner,democrat,42.806792
2008,WY,0,Herbert,libertarian,4.419513
2008,WY,0,Lummis,republican,52.586998
2010,AL,1,Bonner,republican,83.041436
2010,AL,1,Walter,constitution,16.958564
2010,AL,2,Bright,democrat,48.906229
2010,AL,2,Roby,republican,50.972935
2010,AL,3,Rogers,republican,59.480651
2010,AL,3,Segrest,democrat,40.519349
2010,AL,4,Aderholt,republican,100.000000
2010,AL,5,Raby,democrat,42.029229
2010,AL,5,Brooks,republican,57.887324
2010,AL,6,Bachus,republican,98.053151
2010,AL,7,Sewell,democrat,72.431699
2010,AL,7,Chamberlain,republican,27.495178
2010,AK,0,Young,republican,69.324479
2010,AK,0,Crawford,democrat,30.675521
2010,AZ,1,Gosar,republican,49.716638
2010,AZ,1,Kirkpatrick,democrat,43.730775
2010,AZ,1,Patti,libertarian,6.552587
2010,AZ,2,Gammill,libertarian,4.054074
2010,AZ,2,Thrasher,democrat,31.057881
2010,AZ,2,Franks,republican,64.884561
2010,AZ,3,Shoen,libertarian,5.035781
2010,AZ,3,Quayle,republican,52.236496
2010,AZ,3,Clark,green,1.583113
2010,AZ,3,Hulburd,democrat,41.144609
2010,AZ,4,Contreras,republican,27.527827
2010,AZ,4,Pastor,democrat,66.941582
2010,AZ,4,Cobb,libertarian,2.957337
2010,AZ,4,Dewitt,green,2.573253
2010,AZ,5,Mitchell,democrat,43.226855
2010,AZ,5,Schweikert,republican,52.001885
2010,AZ,5,Coons,libertarian,4.771260
2010,AZ,6,Schneider,democrat,29.117863
2010,AZ,6,Flake,republican,66.423533
2010,AZ,6,Tapp,libertarian,3.092432
2010,AZ,6,Grayson,green,1.366172
2010,AZ,7,Grijalva,democrat,50.228095
2010,AZ,7,Meyer,independent,2.831398
2010,AZ,7,Keane,libertarian,2.713266
2010,AZ,7,McClung,republican,44.227241
2010,AZ,8,Stoltz,libertarian,3.940362
2010,AZ,8,Kelly,republican,47.297040
2010,AZ,8,Giffords,democrat,48.762598
2010,AR,1,Crawford,republican,51.842954
2010,AR,1,Causey,democrat,43.525192
2010,AR,1,Adler,green,4.621811
2010,AR,2,Kennedy,green,1.706998
2010,AR,2,Elliott,democrat,38.274387
2010,AR,2,Griffin,republican,57.903648
2010,AR,2,Levi,independent,2.096731
2010,AR,3,Womack,republican,72.435076
2010,AR,3,Whitaker,democrat,27.564924
2010,AR,4,Drake,green,2.317918
2010,AR,4,Ross,democrat,57.529163
2010,AR,4,Rankin,republican,40.152919
2010,CA,1,Rodrigues,libertarian,2.555927
2010,CA,1,Hanks,republican,31.033880
2010,CA,1,Thompson,democrat,62.792849
2010,CA,1,Wolman,green,3.617344
2010,CA,2,Jensen,independent,0.004805
2010,CA,2,Herger,republican,57.149035
2010,CA,2,Reed,democrat,42.846161
2010,CA,3,Leidecker,american independent,2.510900
2010,CA,3,Bera,democrat,43.188846
2010,CA,3,Roskey,peace and freedom,1.828295
2010,CA,3,Lungren,republican,50.076354
2010,CA,3,Tuma,libertarian,2.395605
2010,CA,4,Emery,green,7.290232
2010,CA,4,McClintock,republican,61.268650
2010,CA,4,Curtis,democrat,31.441118
2010,CA,5,Frink,peace and freedom,2.664872
2010,CA,5,Smith,republican,25.275216
2010,CA,5,Matsui,democrat,72.049185
2010,CA,6,Smolen,libertarian,2.167320
2010,CA,6,Woolsey,democrat,65.944737
2010,CA,6,Ruyle,peace and freedom,2.264964
2010,CA,6,Judd,republican,29.622978
2010,CA,7,Tubbs,republican,31.676516
2010,CA,7,Miller,democrat,68.323484
2010,CA,8,Berg,libertarian,2.309798
2010,CA,8,Dennis,republican,15.124099
2010,CA,8,Pelosi,democrat,80.104640
2010,CA,8,Riva,peace and freedom,2.461464
2010,CA,9,Hashimoto,republican,10.768620
2010,CA,9,Heller,green,2.264521
2010,CA,9,Lee,democrat,84.265595
2010,CA,9,Allen,peace and freedom,0.780064
2010,CA,9,Eyer,libertarian,1.921200
2010,CA,10,Clift,republican,37.857027
2010,CA,10,Cloward,green,3.300172
2010,CA,10,Garamendi,democrat,58.842801
2010,CA,11,McNerney,democrat,47.966553
2010,CA,11,Christiensen,american independent,5.172077
2010,CA,11,Harmer,republican,46.861370
2010,CA,12,Williams,libertarian,2.292182
2010,CA,12,Harding,independent,0.015908
2010,CA,12,Speier,democrat,75.582864
2010,CA,12,Moloney,republican,22.109046
2010,CA,13,Baker,republican,27.814565
2010,CA,13,Stark,democrat,72.185435
2010,CA,14,Eshoo,democrat,69.090186
2010,CA,14,Chapman,republican,27.832630
2010,CA,14,Lazaga,libertarian,3.077183
2010,CA,15,Honda,democrat,67.597460
2010,CA,15,Kirkland,republican,32.402540
2010,CA,16,Gonzalez,libertarian,7.884248
2010,CA,16,Sahagun,republican,24.294173
2010,CA,16,Lofgren,democrat,67.821579
2010,CA,17,Farr,democrat,66.686137
2010,CA,17,Taylor,republican,29.865936
2010,CA,17,Petersen,green,1.907902
2010,CA,17,Larkin,libertarian,1.539247
2010,CA,18,Cardoza,democrat,58.484053
2010,CA,18,Berryhill,republican,41.515947
2010,CA,19,Denham,republican,64.745393
2010,CA,19,Goodwin,democrat,35.254607
2010,CA,20,Costa,democrat,51.704977
2010,CA,20,Vidak,republican,48.295023
2010,CA,21,Nunes,republican,100.000000
2010,CA,22,McCarthy,republican,100.000000
2010,CA,23,Hager,independent,2.907533
2010,CA,23,Stafford,libertarian,1.719192
2010,CA,23,Capps,democrat,57.772287
2010,CA,23,Watson,republican,37.600988
2010,CA,24,Gallegly,republican,59.939501
2010,CA,24,Allison,democrat,40.060499
2010,CA,25,McKeon,republican,61.832588
2010,CA,25,Conaway,democrat,38.167412
2010,CA,26,Weissbuch,libertarian,3.213869
2010,CA,26,Warner,democrat,36.522244
2010,CA,26,Miller,american independent,6.135917
2010,CA,26,Dreier,republican,54.127969
2010,CA,27,Reed,republican,34.849319
2010,CA,27,Sherman,democrat,65.150681
2010,CA,28,Berman,democrat,69.535903
2010,CA,28,Floyd,republican,22.416547
2010,CA,28,Rodriguez,libertarian,8.047550
2010,CA,29,Colbert,republican,31.983665
2010,CA,29,Schiff,democrat,64.777876
2010,CA,29,Cushing,libertarian,3.238459
2010,CA,30,Wilkerson,republican,31.944883
2010,CA,30,Miller,libertarian,2.111909
2010,CA,30,Waxman,democrat,64.632992
2010,CA,30,Castaldo,peace and freedom,1.310216
2010,CA,31,Smith,republican,16.178956
2010,CA,31,Becerra,democrat,83.817751
2010,CA,32,Chu,democrat,71.041332
2010,CA,32,Schmerling,republican,28.958668
2010,CA,33,Andion,republican,13.918817
2010,CA,33,Bass,democrat,86.080622
2010,CA,34,Miller,republican,22.770734
2010,CA,34,Roybal-allard,democrat,77.229266
2010,CA,35,Brown,republican,20.665039
2010,CA,35,Waters,democrat,79.334961
2010,CA,36,Harman,democrat,59.618819
2010,CA,36,Peters,libertarian,5.644804
2010,CA,36,Fein,republican,34.736376
2010,CA,37,Richardson,democrat,68.355933
2010,CA,37,Dibs,independent,8.413136
2010,CA,37,Parker,republican,23.230931
2010,CA,38,Vaughn,republican,26.545014
2010,CA,38,Napolitano,democrat,73.454986
2010,CA,39,Smith,american independent,4.136134
2010,CA,39,Sanchez,democrat,63.267189
2010,CA,39,Andre,republican,32.596677
2010,CA,40,Avalos,democrat,33.211261
2010,CA,40,Royce,republican,66.788739
2010,CA,41,Lewis,republican,63.216993
2010,CA,41,Meagher,democrat,36.776643
2010,CA,42,Williamson,democrat,31.860390
2010,CA,42,Miller,republican,62.212448
2010,CA,42,Lambert,libertarian,5.927162
2010,CA,43,Baca,democrat,65.496277
2010,CA,43,Folkens,republican,34.503723
2010,CA,44,Calvert,republican,55.613507
2010,CA,44,Hedrick,democrat,44.386493
2010,CA,45,Lussenheide,american independent,6.377145
2010,CA,45,Pougnet,democrat,42.137611
2010,CA,45,Mack,republican,51.485244
2010,CA,46,Arnold,democrat,37.787723
2010,CA,46,Rohrabacher,republican,62.203379
2010,CA,47,Iglesias,independent,7.756842
2010,CA,47,Tran,republican,39.267774
2010,CA,47,Sanchez,democrat,52.975384
2010,CA,48,Campbell,republican,59.938035
2010,CA,48,Binkley,libertarian,3.614468
2010,CA,48,Krom,democrat,36.447497
2010,CA,49,Clark,american independent,3.471691
2010,CA,49,Paster,libertarian,2.261740
2010,CA,49,Katz,democrat,31.481940
2010,CA,49,Issa,republican,62.784629
2010,CA,50,Grossmith,libertarian,2.208849
2010,CA,50,Clark,peace and freedom,2.178580
2010,CA,50,Bilbray,republican,56.653829
2010,CA,50,Busby,democrat,38.958742
2010,CA,51,Shapiro,independent,0.003474
2010,CA,51,Filner,democrat,60.051002
2010,CA,51,Popaditch,republican,39.945524
2010,CA,52,Benoit,libertarian,4.854747
2010,CA,52,Hunter,republican,63.086374
2010,CA,52,Lutz,democrat,32.058879
2010,CA,53,Davis,democrat,62.259398
2010,CA,53,Crimmins,republican,33.999097
2010,CA,53,Dekker,libertarian,3.741505
2010,CO,1,Fallon,republican,28.758947
2010,CO,1,Jones,libertarian,1.380017
2010,CO,1,Swing,green,1.406973
2010,CO,1,Degette,democrat,67.423502
2010,CO,1,Styskal,american constitution,1.030561
2010,CO,2,Bailey,republican,37.898886
2010,CO,2,Goss,american constitution,2.733232
2010,CO,2,Harris,libertarian,1.951867
2010,CO,2,Polis,democrat,57.413313
2010,CO,3,Tiptin,republican,50.104273
2010,CO,3,Gilman,libertarian,2.200980
2010,CO,3,Segrest,unaffiliated,1.931015
2010,CO,3,Salazar,democrat,45.755216
2010,CO,4,Gardner,republican,52.476900
2010,CO,4,Markey,democrat,41.353845
2010,CO,4,Aden,american constitution,4.660441
2010,CO,4,Waszkiewicz,unaffiliated,1.508814
2010,CO,5,Lamborn,republican,65.751568
2010,CO,5,Scott,american constitution,2.532332
2010,CO,5,Bradley,democrat,29.272396
2010,CO,5,Klaver,libertarian,2.443704
2010,CO,6,Flerlage,democrat,31.457252
2010,CO,6,Coffman,republican,65.681401
2010,CO,6,McNealy,libertarian,2.860311
2010,CO,7,Perlmutter,democrat,53.444808
2010,CO,7,Bailey,libertarian,4.799108
2010,CO,7,Frazier,republican,41.756084
2010,CT,1,Larson,democrat,57.750467
2010,CT,1,Hutchinson,socialist action,0.422495
2010,CT,1,Larson,working families,3.495872
2010,CT,1,Brickley,republican,37.195516
2010,CT,1,Krayeske,green,1.134323
2010,CT,2,Deshefy,green,1.355042
2010,CT,2,Cortney,democrat,57.083818
2010,CT,2,Peckinpaugh,republican,38.763173
