date,state,county,candidate,party,candidatevotes,totalvotes
11/7/1972,IN,Scott,Schmitz,independent,0,6391
11/7/1972,IN,Scott,Other,other,42,6391
11/7/1972,IN,Shelby,McGovern,democrat,4028,14900
11/7/1972,IN,Shelby,Nixon,republican,10794,14900
11/7/1972,IN,Shelby,Schmitz,independent,0,14900
11/7/1972,IN,Shelby,Other,other,78,14900
11/7/1972,IN,Spencer,McGovern,democrat,3867,9415
11/7/1972,IN,Spencer,Nixon,republican,5518,9415
11/7/1972,IN,Spencer,Schmitz,independent,0,9415
11/7/1972,IN,Spencer,Other,other,30,9415
11/7/1972,IN,St_Joseph,McGovern,democrat,41629,107039
11/7/1972,IN,St_Joseph,Nixon,republican,64808,107039
11/7/1972,IN,St_Joseph,Schmitz,independent,0,107039
11/7/1972,IN,St_Joseph,Other,other,602,107039
11/7/1972,IN,Starke,McGovern,democrat,2994,8567
11/7/1972,IN,Starke,Nixon,republican,5520,8567
11/7/1972,IN,Starke,Schmitz,independent,0,8567
11/7/1972,IN,Starke,Other,other,53,8567
11/7/1972,IN,Steuben,McGovern,democrat,2401,8075
11/7/1972,IN,Steuben,Nixon,republican,5636,8075
11/7/1972,IN,Steuben,Schmitz,independent,0,8075
11/7/1972,IN,Steuben,Other,other,38,8075
11/7/1972,IN,Sullivan,McGovern,democrat,3624,9001
11/7/1972,IN,Sullivan,Nixon,republican,5338,9001
11/7/1972,IN,Sullivan,Schmitz,independent,0,9001
11/7/1972,IN,Sullivan,Other,other,39,9001
11/7/1972,IN,Switzerland,McGovern,democrat,1612,3497
11/7/1972,IN,Switzerland,Nixon,republican,1872,3497
11/7/1972,IN,Switzerland,Schmitz,independent,0,3497
11/7/1972,IN,Switzerland,Other,other,13,3497
11/7/1972,IN,Tippecanoe,McGovern,democrat,14598,46366
11/7/1972,IN,Tippecanoe,Nixon,republican,31565,46366
11/7/1972,IN,Tippecanoe,Schmitz,independent,0,46366
11/7/1972,IN,Tippecanoe,Other,other,203,46366
11/7/1972,IN,Tipton,McGovern,democrat,2095,7808
11/7/1972,IN,Tipton,Nixon,republican,5674,7808
11/7/1972,IN,Tipton,Schmitz,independent,0,7808
11/7/1972,IN,Tipton,Other,other,39,7808
11/7/1972,IN,Union,McGovern,democrat,765,2818
11/7/1972,IN,Union,Nixon,republican,2043,2818
11/7/1972,IN,Union,Schmitz,independent,0,2818
11/7/1972,IN,Union,Other,other,10,2818
11/7/1972,IN,Vanderburgh,McGovern,democrat,22163,71437
11/7/1972,IN,Vanderburgh,Nixon,republican,48806,71437
11/7/1972,IN,Vanderburgh,Schmitz,independent,0,71437
11/7/1972,IN,Vanderburgh,Other,other,468,71437
11/7/1972,IN,Vermillion,McGovern,democrat,3515,8323
11/7/1972,IN,Vermillion,Nixon,republican,4764,8323
11/7/1972,IN,Vermillion,Schmitz,independent,0,8323
11/7/1972,IN,Vermillion,Other,other,44,8323
11/7/1972,IN,Vigo,McGovern,democrat,18898,48957
11/7/1972,IN,Vigo,Nixon,republican,29730,48957
11/7/1972,IN,Vigo,Schmitz,independent,0,48957
11/7/1972,IN,Vigo,Other,other,329,48957
11/7/1972,IN,Wabash,McGovern,democrat,4601,14659
11/7/1972,IN,Wabash,Nixon,republican,10011,14659
11/7/1972,IN,Wabash,Schmitz,independent,0,14659
11/7/1972,IN,Wabash,Other,other,47,14659
11/7/1972,IN,Warren,McGovern,democrat,1164,3925
11/7/1972,IN,Warren,Nixon,republican,2746,3925
11/7/1972,IN,Warren,Schmitz,independent,0,3925
11/7/1972,IN,Warren,Other,other,15,3925
11/7/1972,IN,Warrick,McGovern,democrat,4296,12941
11/7/1972,IN,Warrick,Nixon,republican,8520,12941
11/7/1972,IN,Warrick,Schmitz,independent,0,12941
11/7/1972,IN,Warrick,Other,other,125,12941
11/7/1972,IN,Washington,McGovern,democrat,3086,7922
11/7/1972,IN,Washington,Nixon,republican,4758,7922
11/7/1972,IN,Washington,Schmitz,independent,0,7922
11/7/1972,IN,Washington,Other,other,78,7922
11/7/1972,IN,Wayne,McGovern,democrat,7655,29361
11/7/1972,IN,Wayne,Nixon,republican,21610,29361
11/7/1972,IN,Wayne,Schmitz,independent,0,29361
11/7/1972,IN,Wayne,Other,other,96,29361
11/7/1972,IN,Wells,McGovern,democrat,3244,9769
11/7/1972,IN,Wells,Nixon,republican,6425,9769
11/7/1972,IN,Wells,Schmitz,independent,0,9769
11/7/1972,IN,Wells,Other,other,100,9769
11/7/1972,IN,White,McGovern,democrat,2675,10137
11/7/1972,IN,White,Nixon,republican,7419,10137
11/7/1972,IN,White,Schmitz,independent,0,10137
11/7/1972,IN,White,Other,other,43,10137
11/7/1972,IN,Whitley,McGovern,democrat,3838,11404
11/7/1972,IN,Whitley,Nixon,republican,7489,11404
11/7/1972,IN,Whitley,Schmitz,independent,0,11404
11/7/1972,IN,Whitley,Other,other,77,11404
11/7/1972,KS,Allen,McGovern,democrat,1610,5669
11/7/1972,KS,Allen,Nixon,republican,3938,5669
11/7/1972,KS,Allen,Schmitz,independent,88,5669
11/7/1972,KS,Allen,Other,other,33,5669
11/7/1972,KS,Anderson,McGovern,democrat,1035,3836
11/7/1972,KS,Anderson,Nixon,republican,2718,3836
11/7/1972,KS,Anderson,Schmitz,independent,69,3836
11/7/1972,KS,Anderson,Other,other,14,3836
11/7/1972,KS,Atchison,McGovern,democrat,2404,8066
11/7/1972,KS,Atchison,Nixon,republican,5471,8066
11/7/1972,KS,Atchison,Schmitz,independent,159,8066
11/7/1972,KS,Atchison,Other,other,32,8066
11/7/1972,KS,Barber,McGovern,democrat,727,3108
11/7/1972,KS,Barber,Nixon,republican,2308,3108
11/7/1972,KS,Barber,Schmitz,independent,64,3108
11/7/1972,KS,Barber,Other,other,9,3108
11/7/1972,KS,Barton,McGovern,democrat,3481,12312
11/7/1972,KS,Barton,Nixon,republican,8479,12312
11/7/1972,KS,Barton,Schmitz,independent,313,12312
11/7/1972,KS,Barton,Other,other,39,12312
11/7/1972,KS,Bourbon,McGovern,democrat,1912,6814
11/7/1972,KS,Bourbon,Nixon,republican,4776,6814
11/7/1972,KS,Bourbon,Schmitz,independent,79,6814
11/7/1972,KS,Bourbon,Other,other,47,6814
11/7/1972,KS,Brown,McGovern,democrat,1038,5466
11/7/1972,KS,Brown,Nixon,republican,4314,5466
11/7/1972,KS,Brown,Schmitz,independent,97,5466
11/7/1972,KS,Brown,Other,other,17,5466
11/7/1972,KS,Butler,McGovern,democrat,4669,16389
11/7/1972,KS,Butler,Nixon,republican,11045,16389
11/7/1972,KS,Butler,Schmitz,independent,578,16389
11/7/1972,KS,Butler,Other,other,97,16389
11/7/1972,KS,Chase,McGovern,democrat,315,1557
11/7/1972,KS,Chase,Nixon,republican,1184,1557
11/7/1972,KS,Chase,Schmitz,independent,47,1557
11/7/1972,KS,Chase,Other,other,11,1557
11/7/1972,KS,Chautauqua,McGovern,democrat,378,1982
11/7/1972,KS,Chautauqua,Nixon,republican,1546,1982
11/7/1972,KS,Chautauqua,Schmitz,independent,55,1982
11/7/1972,KS,Chautauqua,Other,other,3,1982
11/7/1972,KS,Cherokee,McGovern,democrat,2806,8980
11/7/1972,KS,Cherokee,Nixon,republican,6019,8980
11/7/1972,KS,Cherokee,Schmitz,independent,128,8980
11/7/1972,KS,Cherokee,Other,other,27,8980
11/7/1972,KS,Cheyenne,McGovern,democrat,399,1907
11/7/1972,KS,Cheyenne,Nixon,republican,1440,1907
11/7/1972,KS,Cheyenne,Schmitz,independent,62,1907
11/7/1972,KS,Cheyenne,Other,other,6,1907
11/7/1972,KS,Clark,McGovern,democrat,311,1502
11/7/1972,KS,Clark,Nixon,republican,1142,1502
11/7/1972,KS,Clark,Schmitz,independent,36,1502
11/7/1972,KS,Clark,Other,other,13,1502
11/7/1972,KS,Clay,McGovern,democrat,887,4542
11/7/1972,KS,Clay,Nixon,republican,3562,4542
11/7/1972,KS,Clay,Schmitz,independent,46,4542
11/7/1972,KS,Clay,Other,other,47,4542
11/7/1972,KS,Cloud,McGovern,democrat,1806,5773
11/7/1972,KS,Cloud,Nixon,republican,3832,5773
11/7/1972,KS,Cloud,Schmitz,independent,95,5773
11/7/1972,KS,Cloud,Other,other,40,5773
11/7/1972,KS,Coffey,McGovern,democrat,782,3523
11/7/1972,KS,Coffey,Nixon,republican,2667,3523
11/7/1972,KS,Coffey,Schmitz,independent,54,3523
11/7/1972,KS,Coffey,Other,other,20,3523
11/7/1972,KS,Comanche,McGovern,democrat,281,1363
11/7/1972,KS,Comanche,Nixon,republican,1052,1363
11/7/1972,KS,Comanche,Schmitz,independent,23,1363
11/7/1972,KS,Comanche,Other,other,7,1363
11/7/1972,KS,Cowley,McGovern,democrat,3592,14653
11/7/1972,KS,Cowley,Nixon,republican,10332,14653
11/7/1972,KS,Cowley,Schmitz,independent,641,14653
11/7/1972,KS,Cowley,Other,other,88,14653
11/7/1972,KS,Crawford,McGovern,democrat,6683,16637
11/7/1972,KS,Crawford,Nixon,republican,9652,16637
11/7/1972,KS,Crawford,Schmitz,independent,230,16637
11/7/1972,KS,Crawford,Other,other,72,16637
11/7/1972,KS,Decatur,McGovern,democrat,616,2431
11/7/1972,KS,Decatur,Nixon,republican,1707,2431
11/7/1972,KS,Decatur,Schmitz,independent,92,2431
11/7/1972,KS,Decatur,Other,other,16,2431
11/7/1972,KS,Dickinson,McGovern,democrat,1957,8647
11/7/1972,KS,Dickinson,Nixon,republican,6515,8647
11/7/1972,KS,Dickinson,Schmitz,independent,132,8647
11/7/1972,KS,Dickinson,Other,other,43,8647
11/7/1972,KS,Doniphan,McGovern,democrat,690,3643
11/7/1972,KS,Doniphan,Nixon,republican,2856,3643
11/7/1972,KS,Doniphan,Schmitz,independent,88,3643
11/7/1972,KS,Doniphan,Other,other,9,3643
11/7/1972,KS,Douglas,McGovern,democrat,11646,27527
11/7/1972,KS,Douglas,Nixon,republican,15316,27527
11/7/1972,KS,Douglas,Schmitz,independent,484,27527
11/7/1972,KS,Douglas,Other,other,81,27527
11/7/1972,KS,Edwards,McGovern,democrat,757,2377
11/7/1972,KS,Edwards,Nixon,republican,1534,2377
11/7/1972,KS,Edwards,Schmitz,independent,75,2377
11/7/1972,KS,Edwards,Other,other,11,2377
11/7/1972,KS,Elk,McGovern,democrat,428,2002
11/7/1972,KS,Elk,Nixon,republican,1522,2002
11/7/1972,KS,Elk,Schmitz,independent,47,2002
11/7/1972,KS,Elk,Other,other,5,2002
11/7/1972,KS,Ellis,McGovern,democrat,4113,9813
11/7/1972,KS,Ellis,Nixon,republican,5463,9813
11/7/1972,KS,Ellis,Schmitz,independent,206,9813
11/7/1972,KS,Ellis,Other,other,31,9813
11/7/1972,KS,Ellsworth,McGovern,democrat,1028,3201
11/7/1972,KS,Ellsworth,Nixon,republican,2087,3201
11/7/1972,KS,Ellsworth,Schmitz,independent,68,3201
11/7/1972,KS,Ellsworth,Other,other,18,3201
11/7/1972,KS,Finney,McGovern,democrat,2062,6602
11/7/1972,KS,Finney,Nixon,republican,4335,6602
11/7/1972,KS,Finney,Schmitz,independent,175,6602
11/7/1972,KS,Finney,Other,other,30,6602
11/7/1972,KS,Ford,McGovern,democrat,2804,9285
11/7/1972,KS,Ford,Nixon,republican,6232,9285
11/7/1972,KS,Ford,Schmitz,independent,200,9285
11/7/1972,KS,Ford,Other,other,49,9285
11/7/1972,KS,Franklin,McGovern,democrat,2056,8267
11/7/1972,KS,Franklin,Nixon,republican,6011,8267
11/7/1972,KS,Franklin,Schmitz,independent,161,8267
11/7/1972,KS,Franklin,Other,other,39,8267
11/7/1972,KS,Geary,McGovern,democrat,1708,6140
11/7/1972,KS,Geary,Nixon,republican,4299,6140
11/7/1972,KS,Geary,Schmitz,independent,95,6140
11/7/1972,KS,Geary,Other,other,38,6140
11/7/1972,KS,Gove,McGovern,democrat,466,1755
11/7/1972,KS,Gove,Nixon,republican,1226,1755
11/7/1972,KS,Gove,Schmitz,independent,53,1755
11/7/1972,KS,Gove,Other,other,10,1755
11/7/1972,KS,Graham,McGovern,democrat,488,1964
11/7/1972,KS,Graham,Nixon,republican,1440,1964
11/7/1972,KS,Graham,Schmitz,independent,27,1964
11/7/1972,KS,Graham,Other,other,9,1964
11/7/1972,KS,Grant,McGovern,democrat,476,2007
11/7/1972,KS,Grant,Nixon,republican,1469,2007
11/7/1972,KS,Grant,Schmitz,independent,47,2007
11/7/1972,KS,Grant,Other,other,15,2007
11/7/1972,KS,Gray,McGovern,democrat,511,1786
11/7/1972,KS,Gray,Nixon,republican,1235,1786
11/7/1972,KS,Gray,Schmitz,independent,37,1786
11/7/1972,KS,Gray,Other,other,3,1786
11/7/1972,KS,Greeley,McGovern,democrat,212,933
11/7/1972,KS,Greeley,Nixon,republican,639,933
11/7/1972,KS,Greeley,Schmitz,independent,76,933
11/7/1972,KS,Greeley,Other,other,6,933
11/7/1972,KS,Greenwood,McGovern,democrat,951,4238
11/7/1972,KS,Greenwood,Nixon,republican,3157,4238
11/7/1972,KS,Greenwood,Schmitz,independent,99,4238
11/7/1972,KS,Greenwood,Other,other,31,4238
11/7/1972,KS,Hamilton,McGovern,democrat,394,1399
11/7/1972,KS,Hamilton,Nixon,republican,941,1399
11/7/1972,KS,Hamilton,Schmitz,independent,53,1399
11/7/1972,KS,Hamilton,Other,other,11,1399
11/7/1972,KS,Harper,McGovern,democrat,729,3471
11/7/1972,KS,Harper,Nixon,republican,2628,3471
11/7/1972,KS,Harper,Schmitz,independent,89,3471
11/7/1972,KS,Harper,Other,other,25,3471
11/7/1972,KS,Harvey,McGovern,democrat,3555,12327
11/7/1972,KS,Harvey,Nixon,republican,8287,12327
11/7/1972,KS,Harvey,Schmitz,independent,421,12327
11/7/1972,KS,Harvey,Other,other,64,12327
11/7/1972,KS,Haskell,McGovern,democrat,383,1448
11/7/1972,KS,Haskell,Nixon,republican,1036,1448
11/7/1972,KS,Haskell,Schmitz,independent,21,1448
11/7/1972,KS,Haskell,Other,other,8,1448
11/7/1972,KS,Hodgeman,McGovern,democrat,331,1247
11/7/1972,KS,Hodgeman,Nixon,republican,853,1247
11/7/1972,KS,Hodgeman,Schmitz,independent,49,1247
11/7/1972,KS,Hodgeman,Other,other,14,1247
11/7/1972,KS,Jackson,McGovern,democrat,1191,4672
11/7/1972,KS,Jackson,Nixon,republican,3363,4672
11/7/1972,KS,Jackson,Schmitz,independent,100,4672
11/7/1972,KS,Jackson,Other,other,18,4672
11/7/1972,KS,Jefferson,McGovern,democrat,1237,5061
11/7/1972,KS,Jefferson,Nixon,republican,3679,5061
11/7/1972,KS,Jefferson,Schmitz,independent,113,5061
11/7/1972,KS,Jefferson,Other,other,32,5061
11/7/1972,KS,Jewell,McGovern,democrat,716,3028
11/7/1972,KS,Jewell,Nixon,republican,2242,3028
11/7/1972,KS,Jewell,Schmitz,independent,56,3028
11/7/1972,KS,Jewell,Other,other,14,3028
11/7/1972,KS,Johnson,McGovern,democrat,24324,102727
11/7/1972,KS,Johnson,Nixon,republican,76161,102727
11/7/1972,KS,Johnson,Schmitz,independent,1923,102727
11/7/1972,KS,Johnson,Other,other,319,102727
11/7/1972,KS,Kearny,McGovern,democrat,325,1236
11/7/1972,KS,Kearny,Nixon,republican,876,1236
11/7/1972,KS,Kearny,Schmitz,independent,27,1236
11/7/1972,KS,Kearny,Other,other,8,1236
11/7/1972,KS,Kingman,McGovern,democrat,1107,4000
11/7/1972,KS,Kingman,Nixon,republican,2756,4000
11/7/1972,KS,Kingman,Schmitz,independent,121,4000
11/7/1972,KS,Kingman,Other,other,16,4000
11/7/1972,KS,Kiowa,McGovern,democrat,406,2042
11/7/1972,KS,Kiowa,Nixon,republican,1559,2042
11/7/1972,KS,Kiowa,Schmitz,independent,54,2042
11/7/1972,KS,Kiowa,Other,other,23,2042
11/7/1972,KS,Labette,McGovern,democrat,3210,9881
11/7/1972,KS,Labette,Nixon,republican,6399,9881
11/7/1972,KS,Labette,Schmitz,independent,234,9881
11/7/1972,KS,Labette,Other,other,38,9881
11/7/1972,KS,Lane,McGovern,democrat,294,1288
11/7/1972,KS,Lane,Nixon,republican,943,1288
11/7/1972,KS,Lane,Schmitz,independent,41,1288
11/7/1972,KS,Lane,Other,other,10,1288
11/7/1972,KS,Leavenworth,McGovern,democrat,4727,15897
11/7/1972,KS,Leavenworth,Nixon,republican,10762,15897
11/7/1972,KS,Leavenworth,Schmitz,independent,368,15897
11/7/1972,KS,Leavenworth,Other,other,40,15897
11/7/1972,KS,Lincoln,McGovern,democrat,476,2182
11/7/1972,KS,Lincoln,Nixon,republican,1649,2182
11/7/1972,KS,Lincoln,Schmitz,independent,54,2182
11/7/1972,KS,Lincoln,Other,other,3,2182
11/7/1972,KS,Linn,McGovern,democrat,876,3532
11/7/1972,KS,Linn,Nixon,republican,2593,3532
11/7/1972,KS,Linn,Schmitz,independent,48,3532
11/7/1972,KS,Linn,Other,other,15,3532
11/7/1972,KS,Logan,McGovern,democrat,428,1663
11/7/1972,KS,Logan,Nixon,republican,1164,1663
11/7/1972,KS,Logan,Schmitz,independent,68,1663
11/7/1972,KS,Logan,Other,other,3,1663
11/7/1972,KS,Lyon,McGovern,democrat,3720,13143
11/7/1972,KS,Lyon,Nixon,republican,9157,13143
11/7/1972,KS,Lyon,Schmitz,independent,234,13143
11/7/1972,KS,Lyon,Other,other,32,13143
11/7/1972,KS,Marion,McGovern,democrat,1478,6059
11/7/1972,KS,Marion,Nixon,republican,4373,6059
11/7/1972,KS,Marion,Schmitz,independent,194,6059
11/7/1972,KS,Marion,Other,other,14,6059
11/7/1972,KS,Marshall,McGovern,democrat,1823,6098
11/7/1972,KS,Marshall,Nixon,republican,4127,6098
11/7/1972,KS,Marshall,Schmitz,independent,139,6098
11/7/1972,KS,Marshall,Other,other,9,6098
11/7/1972,KS,McPherson,McGovern,democrat,2858,10569
11/7/1972,KS,McPherson,Nixon,republican,7457,10569
11/7/1972,KS,McPherson,Schmitz,independent,189,10569
11/7/1972,KS,McPherson,Other,other,65,10569
11/7/1972,KS,Meade,McGovern,democrat,526,2296
11/7/1972,KS,Meade,Nixon,republican,1712,2296
11/7/1972,KS,Meade,Schmitz,independent,46,2296
11/7/1972,KS,Meade,Other,other,12,2296
11/7/1972,KS,Miami,McGovern,democrat,2140,7581
11/7/1972,KS,Miami,Nixon,republican,5234,7581
11/7/1972,KS,Miami,Schmitz,independent,190,7581
11/7/1972,KS,Miami,Other,other,17,7581
11/7/1972,KS,Mitchell,McGovern,democrat,1030,3953
11/7/1972,KS,Mitchell,Nixon,republican,2830,3953
11/7/1972,KS,Mitchell,Schmitz,independent,82,3953
11/7/1972,KS,Mitchell,Other,other,11,3953
11/7/1972,KS,Montgomery,McGovern,democrat,3685,15907
11/7/1972,KS,Montgomery,Nixon,republican,11717,15907
11/7/1972,KS,Montgomery,Schmitz,independent,459,15907
11/7/1972,KS,Montgomery,Other,other,46,15907
11/7/1972,KS,Morris,McGovern,democrat,704,3246
11/7/1972,KS,Morris,Nixon,republican,2471,3246
11/7/1972,KS,Morris,Schmitz,independent,62,3246
11/7/1972,KS,Morris,Other,other,9,3246
11/7/1972,KS,Morton,McGovern,democrat,363,1603
11/7/1972,KS,Morton,Nixon,republican,1165,1603
11/7/1972,KS,Morton,Schmitz,independent,66,1603
11/7/1972,KS,Morton,Other,other,9,1603
11/7/1972,KS,Nemaha,McGovern,democrat,1777,5342
11/7/1972,KS,Nemaha,Nixon,republican,3422,5342
11/7/1972,KS,Nemaha,Schmitz,independent,136,5342
11/7/1972,KS,Nemaha,Other,other,7,5342
11/7/1972,KS,Neosho,McGovern,democrat,2559,7738
11/7/1972,KS,Neosho,Nixon,republican,5034,7738
11/7/1972,KS,Neosho,Schmitz,independent,131,7738
11/7/1972,KS,Neosho,Other,other,14,7738
11/7/1972,KS,Ness,McGovern,democrat,652,2251
11/7/1972,KS,Ness,Nixon,republican,1539,2251
11/7/1972,KS,Ness,Schmitz,independent,49,2251
11/7/1972,KS,Ness,Other,other,11,2251
11/7/1972,KS,Norton,McGovern,democrat,776,3546
11/7/1972,KS,Norton,Nixon,republican,2688,3546
11/7/1972,KS,Norton,Schmitz,independent,75,3546
11/7/1972,KS,Norton,Other,other,7,3546
11/7/1972,KS,Osage,McGovern,democrat,1522,5728
11/7/1972,KS,Osage,Nixon,republican,4073,5728
11/7/1972,KS,Osage,Schmitz,independent,119,5728
11/7/1972,KS,Osage,Other,other,14,5728
11/7/1972,KS,Osborne,McGovern,democrat,724,2972
11/7/1972,KS,Osborne,Nixon,republican,2182,2972
11/7/1972,KS,Osborne,Schmitz,independent,51,2972
11/7/1972,KS,Osborne,Other,other,15,2972
11/7/1972,KS,Ottawa,McGovern,democrat,705,2831
11/7/1972,KS,Ottawa,Nixon,republican,2065,2831
11/7/1972,KS,Ottawa,Schmitz,independent,48,2831
11/7/1972,KS,Ottawa,Other,other,13,2831
11/7/1972,KS,Pawnee,McGovern,democrat,1110,3600
11/7/1972,KS,Pawnee,Nixon,republican,2370,3600
11/7/1972,KS,Pawnee,Schmitz,independent,98,3600
11/7/1972,KS,Pawnee,Other,other,22,3600
11/7/1972,KS,Phillips,McGovern,democrat,827,3833
11/7/1972,KS,Phillips,Nixon,republican,2919,3833
11/7/1972,KS,Phillips,Schmitz,independent,80,3833
11/7/1972,KS,Phillips,Other,other,7,3833
11/7/1972,KS,Pottawatomie,McGovern,democrat,1298,5369
11/7/1972,KS,Pottawatomie,Nixon,republican,3947,5369
11/7/1972,KS,Pottawatomie,Schmitz,independent,116,5369
11/7/1972,KS,Pottawatomie,Other,other,8,5369
11/7/1972,KS,Pratt,McGovern,democrat,1214,4569
11/7/1972,KS,Pratt,Nixon,republican,3253,4569
11/7/1972,KS,Pratt,Schmitz,independent,80,4569
11/7/1972,KS,Pratt,Other,other,22,4569
11/7/1972,KS,Rawlins,McGovern,democrat,560,2204
11/7/1972,KS,Rawlins,Nixon,republican,1553,2204
11/7/1972,KS,Rawlins,Schmitz,independent,87,2204
11/7/1972,KS,Rawlins,Other,other,4,2204
11/7/1972,KS,Reno,McGovern,democrat,8183,24628
11/7/1972,KS,Reno,Nixon,republican,15714,24628
11/7/1972,KS,Reno,Schmitz,independent,500,24628
11/7/1972,KS,Reno,Other,other,231,24628
11/7/1972,KS,Republic,McGovern,democrat,1059,4068
11/7/1972,KS,Republic,Nixon,republican,2921,4068
11/7/1972,KS,Republic,Schmitz,independent,65,4068
11/7/1972,KS,Republic,Other,other,23,4068
11/7/1972,KS,Rice,McGovern,democrat,1825,5803
11/7/1972,KS,Rice,Nixon,republican,3843,5803
11/7/1972,KS,Rice,Schmitz,independent,101,5803
11/7/1972,KS,Rice,Other,other,34,5803
11/7/1972,KS,Riley,McGovern,democrat,5333,16809
11/7/1972,KS,Riley,Nixon,republican,11120,16809
11/7/1972,KS,Riley,Schmitz,independent,310,16809
11/7/1972,KS,Riley,Other,other,46,16809
11/7/1972,KS,Rooks,McGovern,democrat,904,3425
11/7/1972,KS,Rooks,Nixon,republican,2457,3425
11/7/1972,KS,Rooks,Schmitz,independent,55,3425
11/7/1972,KS,Rooks,Other,other,9,3425
11/7/1972,KS,Rush,McGovern,democrat,806,2512
11/7/1972,KS,Rush,Nixon,republican,1639,2512
11/7/1972,KS,Rush,Schmitz,independent,49,2512
11/7/1972,KS,Rush,Other,other,18,2512
11/7/1972,KS,Russell,McGovern,democrat,1011,4292
11/7/1972,KS,Russell,Nixon,republican,3168,4292
11/7/1972,KS,Russell,Schmitz,independent,99,4292
11/7/1972,KS,Russell,Other,other,14,4292
11/7/1972,KS,Saline,McGovern,democrat,5406,18319
11/7/1972,KS,Saline,Nixon,republican,12592,18319
11/7/1972,KS,Saline,Schmitz,independent,260,18319
11/7/1972,KS,Saline,Other,other,61,18319
11/7/1972,KS,Scott,McGovern,democrat,449,2082
11/7/1972,KS,Scott,Nixon,republican,1547,2082
11/7/1972,KS,Scott,Schmitz,independent,68,2082
11/7/1972,KS,Scott,Other,other,18,2082
11/7/1972,KS,Sedgwick,McGovern,democrat,39220,127701
11/7/1972,KS,Sedgwick,Nixon,republican,83949,127701
11/7/1972,KS,Sedgwick,Schmitz,independent,3897,127701
11/7/1972,KS,Sedgwick,Other,other,635,127701
11/7/1972,KS,Seward,McGovern,democrat,989,5003
11/7/1972,KS,Seward,Nixon,republican,3866,5003
11/7/1972,KS,Seward,Schmitz,independent,126,5003
11/7/1972,KS,Seward,Other,other,22,5003
11/7/1972,KS,Shawnee,McGovern,democrat,20383,65506
11/7/1972,KS,Shawnee,Nixon,republican,43727,65506
11/7/1972,KS,Shawnee,Schmitz,independent,1179,65506
11/7/1972,KS,Shawnee,Other,other,217,65506
11/7/1972,KS,Sheridan,McGovern,democrat,552,1761
11/7/1972,KS,Sheridan,Nixon,republican,1134,1761
11/7/1972,KS,Sheridan,Schmitz,independent,69,1761
